event id,MT id,time (s),velocity (nm/s),equilibrium density (1/nm),number of Ase1 molecules at tip fitted with gaussian (1),number of Ase1 molecules at tip fitted with exponential (1),lengthscale of exponential decay (nm),condition
antiparallel_177,23.0,26.286,140.41,0.048243,27.257,16.542,163.27,antiparallel
antiparallel_177,23.0,28.735,77.187,0.053023,25.824,8.3981,443.34,antiparallel
antiparallel_177,23.0,31.184,157.01,0.055659,18.85,7.4566,228.03,antiparallel
antiparallel_177,23.0,33.634,156.17,0.059142,16.727,7.5113,205.97,antiparallel
antiparallel_177,23.0,36.13,124.35,0.054756,19.737,10.188,188.03,antiparallel
antiparallel_177,23.0,39.14,148.0,0.054336,32.406,15.698,249.51,antiparallel
antiparallel_177,23.0,41.574,134.86,0.057882,34.619,23.892,110.99,antiparallel
antiparallel_177,23.0,44.023,74.604,0.069865,29.531,15.087,187.06,antiparallel
antiparallel_177,23.0,46.823,84.734,0.087947,36.911,16.119,286.45,antiparallel
antiparallel_177,23.0,48.922,108.2,0.088011,26.805,13.129,186.87,antiparallel
antiparallel_177,23.0,51.418,123.1,0.076366,20.429,13.864,94.675,antiparallel
antiparallel_177,23.0,53.898,95.761,0.063504,19.329,12.456,113.03,antiparallel
antiparallel_177,23.0,56.347,71.506,0.06238,15.929,11.406,71.959,antiparallel
antiparallel_177,23.0,58.796,54.325,0.061921,19.786,8.9177,224.9,antiparallel
antiparallel_177,23.0,61.23,80.657,0.055746,25.084,11.714,253.88,antiparallel
antiparallel_177,23.0,64.21,,0.049965,,,,antiparallel
antiparallel_182,24.0,0.0,,0.01454,2.8285,1.9027,4.8309,antiparallel
antiparallel_182,24.0,3.167,153.99,0.084986,13.918,10.135,58.42,antiparallel
antiparallel_182,24.0,4.898,63.466,0.084986,28.022,19.919,122.42,antiparallel
antiparallel_182,24.0,7.348,126.04,0.077384,25.813,20.256,80.659,antiparallel
antiparallel_182,24.0,9.797,118.88,0.080057,35.412,25.484,140.01,antiparallel
antiparallel_182,24.0,12.714,,0.078656,,,,antiparallel
antiparallel_182,24.0,15.163,123.59,0.087933,29.985,23.623,1000.0,antiparallel
antiparallel_182,24.0,17.628,244.77,0.10726,43.322,27.98,238.43,antiparallel
antiparallel_185,25.0,0.0,,0.049733,,,,antiparallel
antiparallel_185,25.0,2.48,,0.07289,20.319,9.2983,246.3,antiparallel
antiparallel_185,25.0,4.961,96.458,0.066804,31.386,11.758,375.43,antiparallel
antiparallel_185,25.0,7.41,154.92,0.065806,26.063,11.588,235.0,antiparallel
antiparallel_185,25.0,9.859,137.92,0.065349,23.376,6.4144,606.06,antiparallel
antiparallel_185,25.0,12.293,129.87,0.072195,22.141,7.6326,373.3,antiparallel
antiparallel_185,25.0,14.742,230.29,0.072851,43.719,15.133,394.85,antiparallel
antiparallel_185,25.0,17.737,34.961,0.093112,72.955,27.135,405.72,antiparallel
antiparallel_185,25.0,20.218,61.934,0.093506,62.035,22.274,416.84,antiparallel
antiparallel_185,25.0,23.36,115.95,0.093377,45.181,13.279,618.31,antiparallel
antiparallel_185,25.0,25.132,171.53,0.085201,62.775,18.726,652.76,antiparallel
antiparallel_185,25.0,27.55,180.47,0.083881,58.296,20.422,392.1,antiparallel
antiparallel_185,25.0,30.014,117.58,0.093006,59.406,20.776,397.73,antiparallel
antiparallel_185,25.0,32.448,96.6,0.10712,62.695,25.499,355.1,antiparallel
antiparallel_185,25.0,34.897,123.96,0.10912,63.727,37.096,183.91,antiparallel
antiparallel_185,25.0,37.362,64.932,0.11499,58.272,23.149,354.0,antiparallel
antiparallel_185,25.0,39.811,107.52,0.11778,53.749,23.068,274.14,antiparallel
antiparallel_185,25.0,43.51,72.697,0.11809,51.507,19.007,323.83,antiparallel
antiparallel_185,25.0,45.115,127.08,0.12704,59.508,18.219,491.82,antiparallel
antiparallel_185,25.0,47.65,117.49,0.12611,53.246,18.035,406.17,antiparallel
antiparallel_185,25.0,50.029,99.567,0.11303,31.956,10.61,394.67,antiparallel
antiparallel_185,25.0,52.478,38.169,0.098641,35.273,8.9354,836.42,antiparallel
antiparallel_185,25.0,54.928,99.827,0.098641,32.933,20.517,128.67,antiparallel
antiparallel_185,25.0,57.361,36.089,0.086193,41.989,19.192,280.58,antiparallel
antiparallel_185,25.0,59.826,45.467,0.083975,48.531,17.584,392.66,antiparallel
antiparallel_185,25.0,62.275,,0.080589,,,,antiparallel
antiparallel_185,25.0,64.74,,0.080589,,,,antiparallel
antiparallel_185,25.0,67.798,100.88,0.083975,29.594,10.91,342.06,antiparallel
antiparallel_185,25.0,70.247,92.723,0.072866,18.962,9.1513,178.54,antiparallel
antiparallel_185,25.0,72.712,110.62,0.06644,19.876,10.426,152.4,antiparallel
antiparallel_199,27.0,0.0,,0.078035,,,,antiparallel
antiparallel_199,27.0,2.528,,0.074321,7.804,2.0115,331.43,antiparallel
antiparallel_199,27.0,5.055,186.46,0.078035,22.28,8.2441,400.82,antiparallel
antiparallel_199,27.0,7.551,141.86,0.087508,17.659,5.7844,256.41,antiparallel
antiparallel_199,27.0,10.062,109.16,0.094922,13.931,4.7185,246.95,antiparallel
antiparallel_199,27.0,12.558,126.02,0.10227,6.0078,6.0541,5.042,antiparallel
antiparallel_199,27.0,15.07,88.922,0.10419,37.92,9.6634,656.44,antiparallel
antiparallel_199,27.0,17.582,87.554,0.10316,25.875,9.1475,286.82,antiparallel
antiparallel_199,27.0,20.608,88.87,0.095196,53.778,18.348,420.92,antiparallel
antiparallel_199,27.0,23.12,117.87,0.092046,56.015,23.423,319.55,antiparallel
antiparallel_199,27.0,25.631,88.727,0.091897,43.339,15.542,394.15,antiparallel
antiparallel_199,27.0,28.143,106.8,0.089753,58.501,17.144,619.49,antiparallel
antiparallel_199,27.0,30.67,132.43,0.093738,77.65,24.302,616.28,antiparallel
antiparallel_199,27.0,33.166,153.64,0.091727,76.469,30.497,343.45,antiparallel
antiparallel_199,27.0,35.693,43.974,0.090406,84.102,34.13,376.43,antiparallel
antiparallel_199,27.0,38.205,42.813,0.087063,79.507,29.713,456.27,antiparallel
antiparallel_199,27.0,,,0.0040319,,,,antiparallel
antiparallel_199,27.0,40.685,93.708,0.090719,57.597,20.491,411.95,antiparallel
antiparallel_199,27.0,47.751,63.02,0.093983,64.603,24.104,388.18,antiparallel
antiparallel_199,27.0,49.437,85.718,0.099661,50.083,16.23,399.79,antiparallel
antiparallel_199,27.0,51.964,146.6,0.10013,35.545,10.951,455.74,antiparallel
antiparallel_199,27.0,54.476,114.33,0.10291,47.674,19.905,297.73,antiparallel
antiparallel_199,27.0,56.987,22.089,0.10263,32.041,9.4479,569.53,antiparallel
antiparallel_199,27.0,59.483,91.969,0.099668,57.394,17.079,608.33,antiparallel
antiparallel_199,27.0,61.964,107.49,0.094655,94.559,31.634,582.04,antiparallel
antiparallel_199,27.0,64.475,81.239,0.092006,79.817,29.164,432.64,antiparallel
antiparallel_199,27.0,66.987,92.326,0.094938,84.397,31.729,418.57,antiparallel
antiparallel_199,27.0,69.53,43.718,0.096086,84.046,30.087,464.1,antiparallel
antiparallel_199,27.0,72.541,40.554,0.099541,79.702,27.723,461.91,antiparallel
antiparallel_202,28.0,0.0,,0.034372,5.5372,2.7277,5.0118,antiparallel
antiparallel_202,28.0,1.557,205.54,0.0050884,23.407,16.345,259.14,antiparallel
antiparallel_202,28.0,3.975,194.85,0.047233,40.741,25.938,457.17,antiparallel
antiparallel_202,28.0,6.393,187.29,0.04868,54.558,40.211,339.38,antiparallel
antiparallel_202,28.0,8.811,137.59,0.065388,60.439,45.955,318.13,antiparallel
antiparallel_202,28.0,11.244,125.37,0.06279,73.744,58.635,390.58,antiparallel
antiparallel_202,28.0,13.647,155.33,0.063443,69.666,47.77,489.14,antiparallel
antiparallel_202,28.0,16.11,198.91,0.05445,57.716,44.747,255.11,antiparallel
antiparallel_202,28.0,18.483,110.15,0.057231,55.358,40.448,259.3,antiparallel
antiparallel_202,28.0,21.462,151.49,0.053798,40.744,25.029,365.65,antiparallel
antiparallel_202,28.0,23.88,135.87,0.05574,56.431,38.843,498.24,antiparallel
antiparallel_202,28.0,26.314,124.93,0.074197,85.924,67.316,578.53,antiparallel
antiparallel_202,28.0,28.732,97.24,0.074059,83.576,60.82,508.53,antiparallel
antiparallel_202,28.0,31.165,166.84,0.059472,74.666,59.096,367.83,antiparallel
antiparallel_202,28.0,33.599,171.43,0.061782,51.258,34.55,450.57,antiparallel
antiparallel_202,28.0,36.017,150.64,0.065626,77.064,52.283,402.1,antiparallel
antiparallel_202,28.0,38.435,122.0,0.088646,93.338,65.971,367.01,antiparallel
antiparallel_202,28.0,40.884,81.107,0.094603,72.369,45.513,368.09,antiparallel
antiparallel_202,28.0,43.302,,0.094443,,,,antiparallel
antiparallel_202,28.0,46.297,,0.095343,,,,antiparallel
antiparallel_202,28.0,48.684,,0.094443,,,,antiparallel
antiparallel_202,28.0,51.48,95.186,0.095343,34.989,26.544,693.2,antiparallel
antiparallel_227,32.0,0.0,,0.023675,,,,antiparallel
antiparallel_227,32.0,2.418,,0.022234,10.639,5.2823,197.85,antiparallel
antiparallel_227,32.0,4.852,305.95,0.025514,8.3217,2.4535,638.78,antiparallel
antiparallel_227,32.0,7.301,300.07,0.027112,15.288,5.3763,426.84,antiparallel
antiparallel_227,32.0,10.304,214.23,0.032748,14.284,7.8625,157.0,antiparallel
antiparallel_227,32.0,12.137,521.95,0.030984,7.912,3.1396,232.92,antiparallel
antiparallel_227,32.0,14.555,227.45,0.030448,19.229,4.8546,1000.0,antiparallel
antiparallel_227,32.0,17.004,393.96,0.040181,16.125,5.907,360.1,antiparallel
antiparallel_227,32.0,19.423,289.42,0.029713,29.796,13.781,339.0,antiparallel
antiparallel_227,32.0,22.855,209.7,0.037299,18.614,6.0269,370.27,antiparallel
antiparallel_227,32.0,25.304,199.2,0.036338,22.95,10.444,263.26,antiparallel
antiparallel_227,32.0,28.484,,0.035451,,,,antiparallel
antiparallel_227,32.0,30.187,220.87,0.032475,19.533,9.6946,213.25,antiparallel
antiparallel_227,32.0,32.62,,0.028089,,,,antiparallel
antiparallel_227,32.0,35.069,,0.028089,,,,antiparallel
antiparallel_227,32.0,37.503,,0.028748,,,,antiparallel
antiparallel_227,32.0,39.937,,0.028499,,,,antiparallel
antiparallel_229,32.0,0.0,,0.015905,9.6557,6.3027,325.62,antiparallel
antiparallel_229,32.0,2.449,82.535,0.015022,9.5827,8.119,134.11,antiparallel
antiparallel_229,32.0,4.867,196.49,0.016503,7.1858,5.4343,1000.0,antiparallel
antiparallel_229,32.0,7.627,277.81,0.018976,18.748,13.811,301.31,antiparallel
antiparallel_229,32.0,9.734,163.71,0.033135,17.193,10.678,295.68,antiparallel
antiparallel_229,32.0,12.184,171.64,0.035999,11.502,7.6962,1000.0,antiparallel
antiparallel_229,32.0,14.602,217.69,0.038404,14.547,7.6693,426.07,antiparallel
antiparallel_229,32.0,17.035,185.11,0.047399,21.21,11.727,445.54,antiparallel
antiparallel_229,32.0,19.484,129.88,0.045926,28.609,18.685,559.26,antiparallel
antiparallel_229,32.0,22.448,103.81,0.042492,33.68,24.665,359.38,antiparallel
antiparallel_229,32.0,24.882,50.162,0.041894,26.465,19.872,317.03,antiparallel
antiparallel_229,32.0,27.937,73.639,0.045079,41.989,25.905,357.16,antiparallel
antiparallel_229,32.0,29.765,102.42,0.045751,36.179,23.826,314.51,antiparallel
antiparallel_229,32.0,32.198,99.246,0.045152,28.993,19.651,244.2,antiparallel
antiparallel_229,32.0,34.632,60.338,0.04544,24.073,17.502,149.8,antiparallel
antiparallel_229,32.0,37.066,86.281,0.044338,20.421,11.542,270.77,antiparallel
antiparallel_229,32.0,39.484,118.19,0.049993,16.079,8.8314,191.97,antiparallel
antiparallel_229,32.0,,,0.061973,,,,antiparallel
antiparallel_229,32.0,41.948,70.917,0.0011026,16.435,8.4179,219.57,antiparallel
antiparallel_232,33.0,0.0,,0.012069,3.7964,3.1956,5.0395,antiparallel
antiparallel_232,33.0,2.403,,0.021788,,,,antiparallel
antiparallel_232,33.0,5.043,,0.046873,,,,antiparallel
antiparallel_232,33.0,7.285,61.921,0.042075,22.631,17.486,411.78,antiparallel
antiparallel_232,33.0,9.703,125.5,0.041774,38.386,30.61,898.36,antiparallel
antiparallel_232,33.0,12.137,167.97,0.04776,38.12,25.528,531.27,antiparallel
antiparallel_232,33.0,15.085,196.76,0.0543,31.786,19.195,317.32,antiparallel
antiparallel_232,33.0,17.535,177.69,0.063069,32.285,20.871,192.52,antiparallel
antiparallel_232,33.0,19.984,87.603,0.082606,37.639,23.482,280.65,antiparallel
antiparallel_232,33.0,22.402,108.9,0.086285,23.139,12.2,255.93,antiparallel
antiparallel_232,33.0,25.033,70.961,0.08672,15.937,7.2282,251.11,antiparallel
antiparallel_234,33.0,0.0,,0.053779,15.066,11.778,413.15,antiparallel
antiparallel_234,33.0,2.434,175.29,0.063062,18.535,11.474,256.47,antiparallel
antiparallel_234,33.0,4.852,79.905,0.068542,23.237,17.181,339.3,antiparallel
antiparallel_234,33.0,7.301,101.21,0.074971,24.357,17.969,201.54,antiparallel
antiparallel_234,33.0,9.735,66.088,0.070753,33.142,24.636,253.36,antiparallel
antiparallel_234,33.0,12.153,71.143,0.063793,39.274,29.327,351.85,antiparallel
antiparallel_234,33.0,15.459,39.516,0.064736,32.468,22.567,372.34,antiparallel
antiparallel_234,33.0,17.02,140.86,0.064787,40.888,29.745,314.86,antiparallel
antiparallel_234,33.0,19.438,88.808,0.07131,27.589,18.475,780.5,antiparallel
antiparallel_234,33.0,22.417,122.39,0.07306,41.534,27.105,602.76,antiparallel
antiparallel_234,33.0,24.835,83.339,0.073893,50.601,42.712,1000.0,antiparallel
antiparallel_234,33.0,27.253,74.563,0.077101,36.037,25.601,392.75,antiparallel
antiparallel_234,33.0,29.687,50.98,0.080513,45.707,28.181,378.09,antiparallel
antiparallel_234,33.0,32.136,71.239,0.080369,63.99,43.698,415.55,antiparallel
antiparallel_234,33.0,35.139,34.944,0.078519,52.494,35.095,430.45,antiparallel
antiparallel_234,33.0,36.972,144.64,0.075618,39.482,25.524,297.11,antiparallel
antiparallel_234,33.0,39.39,33.251,0.075039,34.662,21.991,661.84,antiparallel
antiparallel_234,33.0,41.839,129.19,0.071989,28.792,18.729,579.4,antiparallel
antiparallel_234,33.0,44.258,105.67,0.066178,24.848,14.984,264.6,antiparallel
antiparallel_234,33.0,47.69,71.09,0.065385,15.787,8.8167,282.48,antiparallel
antiparallel_237,34.0,0.0,,0.053967,,,,antiparallel
antiparallel_237,34.0,6.487,,0.052305,16.807,12.032,108.32,antiparallel
antiparallel_237,34.0,8.533,182.65,0.054441,25.239,15.747,158.48,antiparallel
antiparallel_237,34.0,10.998,141.23,0.049921,29.609,15.21,226.55,antiparallel
antiparallel_237,34.0,13.447,82.846,0.04972,33.591,12.582,431.09,antiparallel
antiparallel_237,34.0,15.881,169.9,0.051666,25.639,11.097,312.13,antiparallel
antiparallel_237,34.0,18.299,125.53,0.048358,47.206,17.868,451.07,antiparallel
antiparallel_237,34.0,20.717,100.57,0.047125,51.583,21.142,444.77,antiparallel
antiparallel_237,34.0,23.182,121.65,0.054826,34.927,13.672,376.79,antiparallel
antiparallel_237,34.0,25.6,149.4,0.060399,47.447,18.183,408.68,antiparallel
antiparallel_237,34.0,28.018,32.506,0.064291,47.49,15.759,517.67,antiparallel
antiparallel_237,34.0,30.951,,0.06558,,,,antiparallel
antiparallel_239,34.0,0.0,,0.085864,,,,antiparallel
antiparallel_239,34.0,2.418,,0.085144,20.162,7.832,275.09,antiparallel
antiparallel_239,34.0,4.867,123.05,0.084974,21.884,10.465,176.53,antiparallel
antiparallel_239,34.0,7.316,145.82,0.085296,40.151,20.906,226.92,antiparallel
antiparallel_239,34.0,10.458,53.29,0.086217,63.52,28.482,442.75,antiparallel
antiparallel_239,34.0,12.199,103.84,0.079032,66.27,23.703,466.7,antiparallel
antiparallel_239,34.0,14.633,148.77,0.073767,56.216,19.241,451.55,antiparallel
antiparallel_239,34.0,17.097,,0.074454,,,,antiparallel
antiparallel_239,34.0,19.531,125.62,0.077397,45.877,22.202,270.73,antiparallel
antiparallel_239,34.0,22.573,165.54,0.069927,40.395,18.041,271.59,antiparallel
antiparallel_239,34.0,25.022,110.88,0.06261,38.801,16.697,292.67,antiparallel
antiparallel_239,34.0,27.456,82.355,0.070188,26.49,12.365,214.87,antiparallel
antiparallel_241,34.0,0.0,,0.024902,7.0873,5.7978,148.09,antiparallel
antiparallel_241,34.0,2.58,83.097,0.023322,10.391,8.2791,177.07,antiparallel
antiparallel_241,34.0,4.836,165.97,0.019844,14.977,10.216,405.41,antiparallel
antiparallel_241,34.0,7.27,244.41,0.031685,14.325,8.2987,363.73,antiparallel
antiparallel_241,34.0,9.703,215.47,0.031506,18.322,12.004,230.32,antiparallel
antiparallel_241,34.0,12.152,89.481,0.034617,7.8772,3.0062,388.71,antiparallel
antiparallel_241,34.0,15.974,87.718,0.037642,6.2386,4.1657,87.419,antiparallel
antiparallel_241,34.0,18.392,90.335,0.032769,22.431,13.928,345.98,antiparallel
antiparallel_241,34.0,20.81,121.29,0.03524,27.682,18.306,524.75,antiparallel
antiparallel_241,34.0,23.228,99.375,0.04208,19.593,12.022,248.96,antiparallel
antiparallel_241,34.0,25.678,114.12,0.042317,26.546,19.294,297.7,antiparallel
antiparallel_241,34.0,28.127,100.86,0.042041,31.039,21.645,538.66,antiparallel
antiparallel_241,34.0,30.576,111.29,0.049722,41.155,28.066,496.49,antiparallel
antiparallel_241,34.0,32.994,123.74,0.054184,42.021,29.773,340.98,antiparallel
antiparallel_241,34.0,35.83,103.38,0.054042,34.899,22.219,470.76,antiparallel
antiparallel_241,34.0,37.877,,0.057009,,,,antiparallel
antiparallel_241,34.0,40.841,201.76,0.057615,36.724,23.988,360.73,antiparallel
antiparallel_244,35.0,0.0,,0.052276,17.481,12.764,251.35,antiparallel
antiparallel_244,35.0,2.418,119.73,0.046039,23.49,17.426,321.34,antiparallel
antiparallel_244,35.0,4.867,150.37,0.048267,26.264,19.768,205.15,antiparallel
antiparallel_244,35.0,7.831,128.14,0.055678,22.984,16.306,177.02,antiparallel
antiparallel_244,35.0,10.265,90.719,0.06392,36.49,23.415,333.83,antiparallel
antiparallel_244,35.0,12.683,102.08,0.065788,34.919,25.868,247.48,antiparallel
antiparallel_244,35.0,15.116,76.873,0.063929,33.149,24.191,232.67,antiparallel
antiparallel_244,35.0,17.784,59.444,0.06464,42.504,28.245,459.43,antiparallel
antiparallel_244,35.0,20.015,202.61,0.066937,26.122,16.429,266.14,antiparallel
antiparallel_244,35.0,22.464,75.068,0.071241,32.014,18.555,593.05,antiparallel
antiparallel_244,35.0,24.913,240.96,0.078066,28.652,16.801,256.48,antiparallel
antiparallel_244,35.0,27.347,104.83,0.08075,31.35,20.207,212.72,antiparallel
antiparallel_244,35.0,29.78,105.55,0.081002,25.9,16.423,210.02,antiparallel
antiparallel_244,35.0,32.729,52.285,0.073265,29.37,21.468,1000.0,antiparallel
antiparallel_244,35.0,35.178,160.83,0.065625,41.477,26.258,556.59,antiparallel
antiparallel_244,35.0,38.404,,0.063122,,,,antiparallel
antiparallel_246,35.0,0.0,,0.051164,,,,antiparallel
antiparallel_246,35.0,2.434,,0.046304,4.0579,2.4955,60.53,antiparallel
antiparallel_246,35.0,4.867,102.37,0.051164,12.409,6.3458,161.92,antiparallel
antiparallel_246,35.0,7.862,115.96,0.054906,15.781,4.338,482.75,antiparallel
antiparallel_246,35.0,10.28,106.13,0.060336,18.588,5.8816,391.15,antiparallel
antiparallel_246,35.0,12.851,181.59,0.073468,26.441,8.8601,424.64,antiparallel
antiparallel_246,35.0,15.116,92.725,0.06966,27.265,8.2775,570.01,antiparallel
antiparallel_246,35.0,17.534,119.18,0.066561,46.886,15.183,574.65,antiparallel
antiparallel_246,35.0,19.968,94.705,0.065097,53.889,20.813,436.14,antiparallel
antiparallel_246,35.0,22.402,60.405,0.065218,52.045,20.078,377.78,antiparallel
antiparallel_246,35.0,24.851,66.072,0.066193,54.053,19.148,464.2,antiparallel
antiparallel_246,35.0,,,0.0046722,,,,antiparallel
antiparallel_246,35.0,27.269,86.159,0.070489,54.896,18.891,479.55,antiparallel
antiparallel_246,35.0,33.384,70.226,0.079519,47.274,22.112,279.32,antiparallel
antiparallel_246,35.0,35.833,48.652,0.085305,48.806,15.136,527.76,antiparallel
antiparallel_246,35.0,38.298,55.588,0.08906,50.24,16.187,528.86,antiparallel
antiparallel_246,35.0,41.501,59.008,0.092098,55.091,23.507,323.49,antiparallel
antiparallel_246,35.0,43.181,11.284,0.096135,55.236,20.127,397.43,antiparallel
antiparallel_246,35.0,45.599,-8.2422,0.092098,59.063,20.246,495.81,antiparallel
antiparallel_246,35.0,48.048,98.903,0.10031,52.673,15.175,692.91,antiparallel
antiparallel_246,35.0,50.451,129.06,0.096016,75.489,24.467,555.09,antiparallel
antiparallel_248,35.0,0.0,,0.034976,,,,antiparallel
antiparallel_248,35.0,2.418,,0.033235,8.7396,2.8382,512.06,antiparallel
antiparallel_248,35.0,4.836,108.47,0.034052,12.617,4.0017,371.11,antiparallel
antiparallel_248,35.0,7.254,,0.04591,,,,antiparallel
antiparallel_248,35.0,9.704,224.56,0.049619,18.731,4.5645,1000.0,antiparallel
antiparallel_248,35.0,12.153,186.1,0.048587,24.944,11.469,279.13,antiparallel
antiparallel_248,35.0,14.602,108.97,0.051672,35.367,10.668,757.8,antiparallel
antiparallel_248,35.0,17.02,83.396,0.054763,31.265,9.949,586.02,antiparallel
antiparallel_248,35.0,19.856,182.68,0.073217,22.468,8.1708,321.96,antiparallel
antiparallel_248,35.0,21.903,117.77,0.077639,26.876,11.954,226.53,antiparallel
parallel_262,37.0,0.0,,0.019366,,,,parallel
parallel_262,37.0,2.465,,0.010598,3.778,3.2175,42.786,parallel
parallel_262,37.0,4.945,309.52,0.01068,10.393,6.4697,217.08,parallel
parallel_262,37.0,7.987,277.25,0.014871,10.139,4.9579,291.3,parallel
parallel_262,37.0,10.452,340.03,0.01295,10.109,5.2645,238.64,parallel
parallel_262,37.0,12.917,343.52,0.012028,3.0815,1.4585,126.55,parallel
parallel_262,37.0,15.304,327.64,0.016888,15.915,11.805,131.84,parallel
parallel_262,37.0,17.753,166.45,0.013865,10.653,4.9041,262.25,parallel
parallel_262,37.0,20.202,303.68,0.016274,8.457,3.8343,303.57,parallel
parallel_262,37.0,22.966,260.77,0.0161,13.086,7.9437,199.38,parallel
parallel_264,38.0,0.0,,0.014982,,,,parallel
parallel_264,38.0,2.464,,0.014982,4.6949,4.6649,5.2653,parallel
parallel_264,38.0,4.898,61.04,0.022003,4.2523,3.9549,12.51,parallel
parallel_264,38.0,7.893,249.59,0.024154,20.425,13.289,200.88,parallel
parallel_264,38.0,10.327,290.62,0.031048,23.143,17.537,103.01,parallel
parallel_266,38.0,0.0,,0.0079971,,,,parallel
parallel_266,38.0,2.465,,0.017258,3.5104,3.3799,5.3279,parallel
parallel_266,38.0,4.914,262.75,0.022218,14.873,7.7732,256.23,parallel
parallel_266,38.0,7.348,367.94,0.018784,10.756,4.0876,538.03,parallel
parallel_266,38.0,9.797,329.37,0.026728,10.687,8.2381,65.379,parallel
parallel_266,38.0,12.712,183.29,0.03017,18.41,14.516,82.783,parallel
parallel_266,38.0,14.68,231.03,0.023011,18.857,7.1542,460.12,parallel
parallel_266,38.0,18.486,210.51,0.028901,25.138,16.933,151.87,parallel
parallel_266,38.0,20.935,202.47,0.031957,24.433,9.2218,496.22,parallel
parallel_266,38.0,23.4,220.77,0.034407,40.257,22.736,304.36,parallel
parallel_266,38.0,25.865,178.2,0.034499,38.674,22.915,216.89,parallel
parallel_269,39.0,0.0,,0.035783,,,,parallel
parallel_269,39.0,7.113,,0.0052977,,,,parallel
parallel_269,39.0,10.377,,0.04867,,,,parallel
parallel_269,39.0,11.934,,0.051286,23.234,11.3,255.46,parallel
parallel_269,39.0,14.352,196.59,0.068351,42.708,14.401,481.23,parallel
parallel_269,39.0,16.77,185.89,0.065382,55.763,25.591,334.9,parallel
parallel_269,39.0,19.188,134.0,0.065859,63.359,29.895,336.98,parallel
parallel_269,39.0,21.621,129.01,0.057427,76.66,34.956,398.94,parallel
parallel_269,39.0,24.024,155.45,0.059863,72.553,25.92,493.13,parallel
parallel_269,39.0,26.487,195.99,0.056668,60.155,31.946,263.48,parallel
parallel_269,39.0,28.86,109.98,0.058614,57.57,28.685,275.84,parallel
parallel_269,39.0,31.839,150.06,0.077133,41.895,14.866,393.76,parallel
parallel_269,39.0,34.257,139.04,0.077525,51.175,18.882,486.7,parallel
parallel_269,39.0,36.691,124.48,0.062527,87.369,31.762,595.64,parallel
parallel_269,39.0,39.109,77.515,0.062542,88.127,31.26,585.9,parallel
