event_id,mt_id,time,velocity,equilibrium_density,number_of_ase1_gauss,number_of_ase1_exp,decay_lengthscale,condition,timepoint,event_nb
6nM_28,3.0,7.347,128.13,0.153029,116.68564,104.87898000000001,41.68,6nM,3,4
6nM_28,3.0,9.812,98.116,0.21775328000000002,162.6464,117.98440000000002,121.63,6nM,4,4
6nM_28,3.0,12.261,126.66,0.24675070000000002,97.46454,91.20912,24.129,6nM,5,4
6nM_28,3.0,14.726,96.789,0.20246134000000002,146.042,101.57180000000001,140.8,6nM,6,4
6nM_28,3.0,17.659,148.74,0.20981002,252.96776000000003,148.92722,260.34,6nM,7,4
6nM_28,3.0,20.108,180.99,0.25231838,236.44556,177.81778000000003,142.95,6nM,8,4
6nM_30,3.0,0.0,,0.11991062000000002,26.369760000000003,19.10328,161.12,6nM,0,5
6nM_30,3.0,3.027,263.38,0.11552662000000001,67.76842,54.030060000000006,171.84,6nM,1,5
6nM_30,3.0,5.507,291.86,0.0688836,118.642,103.92546000000002,91.663,6nM,2,5
6nM_30,3.0,7.972,274.56,0.12537144,131.42684000000003,120.12434000000002,46.881,6nM,3,5
6nM_30,3.0,10.437,219.2,0.14840936,183.39916,167.14274,59.431,6nM,4,5
6nM_30,3.0,12.917,186.66,0.18923810000000002,205.98498000000004,173.93794000000003,174.16,6nM,5,5
6nM_30,3.0,15.398,342.22,0.20837700000000003,128.60464000000002,126.60170000000001,5.3466,6nM,6,5
6nM_30,3.0,17.847,195.3,0.19068208000000003,152.30290000000002,132.616,93.539,6nM,7,5
6nM_30,3.0,20.28,236.34,0.13694246000000002,215.93666000000002,191.09308000000001,203.95,6nM,8,5
6nM_30,3.0,22.761,306.8,0.15153570000000002,234.56318000000002,214.89820000000003,76.688,6nM,9,5
6nM_30,3.0,25.793,122.74,0.13582454,197.48824,183.27586,59.83,6nM,10,5
6nM_30,3.0,29.053,,0.23128340000000003,,,,6nM,11,5
6nM_30,3.0,30.701,205.99,0.17774106,196.24428,144.10208,180.94,6nM,12,5
6nM_30,3.0,33.353,44.001,0.17774106,215.2681,168.64152,162.39,6nM,13,5
6nM_61,6.0,0.0,,0.08915686,,,,6nM,0,6
6nM_61,6.0,1.675,,0.24499162000000005,,,,6nM,1,6
6nM_61,6.0,4.577,,0.27813740000000003,113.2168,62.263760000000005,237.57,6nM,2,6
6nM_61,6.0,7.026,177.48,0.21835334,68.53562000000001,59.03330000000001,39.932,6nM,3,6
6nM_61,6.0,9.459,128.48,0.2835626,71.62908,71.27288,5.2756,6nM,4,6
6nM_61,6.0,11.955,189.82,0.27676740000000005,121.8889,121.5738,5.3377,6nM,5,6
6nM_61,6.0,14.405,127.25,0.24835086,252.48004000000003,187.45162000000002,118.93,6nM,6,6
6nM_61,6.0,16.854,92.749,0.35063780000000005,389.49100000000004,267.3829,180.09,6nM,7,6
6nM_61,6.0,19.303,203.1,0.330718,382.8876000000001,262.91122,202.39,6nM,8,6
6nM_61,6.0,21.737,187.77,0.2754248,314.5246,256.8613,114.21,6nM,9,6
6nM_63,6.0,0.0,,0.09541228,15.879122000000002,10.082926,102.64,6nM,0,7
6nM_63,6.0,2.465,115.56,0.12701544,35.524100000000004,35.0994,5.3296,6nM,1,7
6nM_63,6.0,4.914,244.21,0.21946852000000003,141.68266000000003,124.78782000000001,91.126,6nM,2,7
6nM_63,6.0,7.379,235.34,0.22037546000000002,130.91172,97.31384,191.21,6nM,3,7
6nM_63,6.0,9.828,309.26,0.24437512000000003,169.58408000000003,134.95870000000002,300.66,6nM,4,7
6nM_63,6.0,12.278,359.69,0.46111460000000004,406.9174,340.6642,233.88,6nM,5,7
6nM_63,6.0,14.727,185.64,0.3915186,319.51140000000004,260.3548,178.3,6nM,6,7
6nM_88,10.0,0.0,,0.027381642,,,,6nM,0,8
6nM_88,10.0,2.512,,0.028849460000000004,19.378102000000002,19.392898000000002,5.3396,6nM,1,8
6nM_88,10.0,5.039,391.52,0.02749042,38.60112,39.231320000000004,5.3437,6nM,2,8
6nM_88,10.0,7.987,313.37,0.05372592,82.8576,81.09578,15.689,6nM,3,8
6nM_88,10.0,10.515,153.0,0.05228742,104.17480000000002,80.24364000000001,118.96,6nM,4,8
6nM_88,10.0,12.995,90.318,0.15440174,176.57656000000003,111.05768,255.11,6nM,5,8
6nM_88,10.0,15.522,160.52,0.16024890000000003,144.66378,122.06152000000002,103.41,6nM,6,8
6nM_88,10.0,18.018,160.97,0.13766034000000002,126.77432000000002,114.53474000000001,53.116,6nM,7,8
6nM_88,10.0,20.53,44.979,0.14718184,142.45808,90.60906000000001,226.63,6nM,8,8
6nM_88,10.0,23.042,74.662,0.15493604,112.80306,74.14988000000001,167.35,6nM,9,8
6nM_88,10.0,25.569,149.0,0.17819864,205.14654000000002,106.70382000000001,287.37,6nM,10,8
6nM_88,10.0,28.096,57.648,0.23562904000000004,156.67594,97.30014000000001,216.44,6nM,11,8
6nM_88,10.0,30.608,202.99,0.23562904000000004,126.64828000000001,79.52576,245.06,6nM,12,8
6nM_88,10.0,33.54,150.5,0.16538640000000002,154.947,110.33432,159.35,6nM,13,8
6nM_88,10.0,36.068,36.325,0.16998412000000002,270.44348,168.26066,262.78,6nM,14,8
6nM_88,10.0,38.579,100.6,0.17006084000000002,266.06496000000004,174.52704,207.61,6nM,15,8
6nM_88,10.0,41.091,73.883,0.218652,342.4178,221.46872000000002,231.52,6nM,16,8
6nM_88,10.0,43.587,135.13,0.2399007,341.7876,177.88354000000004,365.12,6nM,17,8
6nM_88,10.0,46.13,218.7,0.2646155,146.79550000000003,74.41018000000001,271.51,6nM,18,8
6nM_88,10.0,48.626,76.363,0.20782078,234.88102,126.34688000000001,344.38,6nM,19,8
6nM_88,10.0,51.168,102.04,0.20660422,233.58774000000003,121.02854,333.89,6nM,20,8
6nM_88,10.0,53.727,110.82,0.2288859,131.4652,54.473940000000006,371.65,6nM,21,8
6nM_88,10.0,56.27,130.29,0.19201098000000003,48.10618,21.793686,230.11,6nM,22,8
6nM_93,11.0,0.0,,0.08778686000000001,7.977236,2.6205634,273.09,6nM,0,9
6nM_93,11.0,2.449,,0.1817031,,,,6nM,1,9
6nM_93,11.0,4.898,132.98,0.13113366,35.37066000000001,34.384260000000005,5.2869,6nM,2,9
6nM_93,11.0,7.534,123.01,0.18244838,138.17546000000002,114.22238,235.4,6nM,3,9
6nM_93,11.0,9.796,212.76,0.18470888000000002,166.36458000000002,149.94924,100.65,6nM,4,9
6nM_93,11.0,12.792,112.05,0.18418006,122.67802000000002,113.34010000000002,49.042,6nM,5,9
6nM_93,11.0,15.256,113.89,0.23579892,90.11860000000001,68.33012000000001,109.56,6nM,6,9
6nM_93,11.0,17.737,183.93,0.28737120000000005,209.86208000000002,176.69986000000003,128.13,6nM,7,9
6nM_99,11.0,0.0,,0.10985482,4.24974,3.194566,64.618,6nM,0,10
6nM_99,11.0,3.011,91.567,0.11916260000000001,8.598668,2.5361988,5.0235,6nM,1,10
6nM_99,11.0,5.569,277.18,0.12693872,70.42622,60.09094000000001,101.58,6nM,2,10
6nM_99,11.0,8.191,201.4,0.10860264,137.32606,127.83196000000002,180.46,6nM,3,10
6nM_99,11.0,10.67,170.39,0.12231360000000001,159.84064,151.30554,162.38,6nM,4,10
6nM_99,11.0,13.571,108.83,0.13704658,149.4122,140.94834000000003,84.887,6nM,5,10
6nM_99,11.0,15.694,223.28,0.17332966,128.232,115.9431,88.786,6nM,6,10
6nM_99,11.0,18.961,136.41,0.15973926,103.05962000000001,101.83758000000002,5.3278,6nM,7,10
6nM_99,11.0,20.764,170.0,0.2776716,197.0334,150.46162,253.21,6nM,8,10
6nM_99,11.0,23.26,68.302,0.3110722,259.4506,216.64632,154.63,6nM,9,10
6nM_99,11.0,25.802,90.769,0.27178334000000004,147.80382,126.35784000000001,85.65,6nM,10,10
6nM_104,12.0,0.0,,0.06631896000000001,19.721424000000003,19.59922,5.329,6nM,0,11
6nM_104,12.0,2.23,172.16,0.0623898,35.90496,35.98716,5.3522,6nM,1,11
6nM_104,12.0,5.226,133.14,0.06631896000000001,50.27352,50.22694,5.3314,6nM,2,11
6nM_104,12.0,7.644,128.27,0.08612094,44.84284,44.407180000000004,5.3286,6nM,3,11
6nM_104,12.0,10.124,124.56,0.0880499,88.55132,73.71696,162.23,6nM,4,11
6nM_104,12.0,12.573,175.11,0.11952976000000001,76.59122,74.03206,5.2931,6nM,5,11
6nM_104,12.0,15.022,142.74,0.14505012,89.29660000000001,88.98424,5.3158,6nM,6,11
6nM_104,12.0,17.472,83.255,0.14848882,107.04358,91.08308,86.62,6nM,7,11
6nM_104,12.0,19.921,93.886,0.17803150000000004,123.56852,101.19368000000001,149.82,6nM,8,11
6nM_104,12.0,22.37,138.27,0.21661070000000002,188.32568,165.46312,178.61,6nM,9,11
6nM_104,12.0,25.53,127.24,0.1952661,106.08458,100.85940000000001,28.44,6nM,10,11
6nM_104,12.0,27.268,138.24,0.16931830000000003,87.12104000000001,53.72044000000001,247.45,6nM,11,11
6nM_104,12.0,30.217,161.97,0.16978684000000002,106.25172,74.97462,141.29,6nM,12,11
6nM_104,12.0,32.65,139.51,0.2139803,255.45842000000002,204.53278000000003,247.2,6nM,13,11
6nM_106,12.0,0.0,,0.09708094,8.996516,5.74167,93.14,6nM,0,12
6nM_106,12.0,2.387,218.06,0.09627812000000001,33.62254000000001,32.7019,5.2703,6nM,1,12
6nM_106,12.0,4.851,230.45,0.092749,57.43862000000001,55.63022000000001,5.0775,6nM,2,12
6nM_106,12.0,8.382,130.8,0.09627812000000001,62.502140000000004,59.436080000000004,5.0414,6nM,3,12
6nM_106,12.0,10.733,147.1,0.15467848,65.91618,65.4312,5.3289,6nM,4,12
6nM_106,12.0,13.182,170.1,0.20576852,51.68188,48.103440000000006,5.0572,6nM,5,12
6nM_106,12.0,15.584,104.96,0.1980746,80.59984,53.86292000000001,189.92,6nM,6,12
6nM_106,12.0,18.018,139.85,0.21943838000000004,187.09816000000004,148.88064,180.18,6nM,7,12
6nM_106,12.0,20.451,157.28,0.24977566000000004,166.13168000000002,142.90470000000002,86.593,6nM,8,12
6nM_106,12.0,22.916,105.7,0.27062432000000003,295.098,244.10386000000003,195.53,6nM,9,12
6nM_108,12.0,0.0,,0.10254450000000001,24.474776000000002,13.787954000000001,153.71,6nM,0,13
6nM_108,12.0,2.511,135.33,0.11586364,39.499840000000006,34.0856,43.642,6nM,1,13
6nM_108,12.0,5.038,171.62,0.17547234,61.6637,50.04062000000001,66.428,6nM,2,13
6nM_108,12.0,7.55,180.7,0.18490890000000001,77.06798,65.6641,65.916,6nM,3,13
6nM_108,12.0,11.123,121.64,0.18461571999999998,91.82014000000001,75.10340000000001,103.72,6nM,4,13
6nM_108,12.0,13.65,109.0,0.20712208000000004,107.45184,84.50982,115.04,6nM,5,13
6nM_108,12.0,16.161,72.873,0.24604378000000002,164.49864000000002,130.3007,180.49,6nM,6,13
6nM_108,12.0,18.704,93.372,0.26434424000000006,192.71242,154.49216,163.31,6nM,7,13
6nM_108,12.0,21.231,114.59,0.27348214000000004,218.22182,175.40384000000003,221.37,6nM,8,13
6nM_121,13.0,0.0,,0.10522970000000001,,,,6nM,0,14
6nM_121,13.0,2.642,,0.11228520000000002,,,,6nM,1,14
6nM_121,13.0,5.101,,0.05996490000000001,21.91589,22.036450000000002,5.2556,6nM,2,14
6nM_121,13.0,8.342,171.53,0.10773680000000001,58.296240000000004,44.040020000000005,95.074,6nM,3,14
6nM_121,13.0,10.14,173.29,0.09226676000000002,63.751580000000004,36.5927,220.09,6nM,4,14
6nM_121,13.0,12.683,153.76,0.09536022000000001,40.14922000000001,30.962000000000003,71.811,6nM,5,14
6nM_121,13.0,15.725,138.47,0.1582898,59.39772000000001,49.92006000000001,52.806,6nM,6,14
6nM_207,29.0,0.0,,0.4127536,72.71138,48.50348000000001,102.37,6nM,0,15
6nM_207,29.0,2.449,153.17,0.3868058,136.19992000000002,125.75230000000002,23.97,6nM,1,15
6nM_207,29.0,4.899,84.352,0.42196,206.87274000000002,162.04086,125.0,6nM,2,15
6nM_207,29.0,7.348,179.75,0.42911140000000003,238.9965,175.31068000000002,177.55,6nM,3,15
6nM_207,29.0,9.813,132.52,0.41708280000000003,318.33320000000003,261.10556,166.87,6nM,4,15
6nM_207,29.0,12.426,95.201,0.4123974,339.76000000000005,271.83266000000003,214.12,6nM,5,15
6nM_207,29.0,15.536,119.88,0.4316048,423.08340000000004,347.7882,205.5,6nM,6,15
6nM_207,29.0,17.691,109.49,0.48007540000000004,519.8876,417.1924,265.33,6nM,7,15
6nM_207,29.0,20.14,249.86,0.5099962,664.8062,572.7422,178.16,6nM,8,15
6nM_207,29.0,22.589,59.108,0.5424378000000001,775.0364000000001,707.0570000000001,276.19,6nM,9,15
6nM_209,29.0,0.0,,0.4957208,,,,6nM,0,16
6nM_209,29.0,2.449,,0.42500140000000003,161.25174,75.05956,268.09,6nM,1,16
6nM_209,29.0,4.914,96.593,0.40932860000000004,275.86320000000006,144.27744,291.86,6nM,2,16
6nM_209,29.0,7.363,116.61,0.4174938,391.3268,217.79986000000002,277.6,6nM,3,16
6nM_209,29.0,9.812,75.872,0.45275760000000004,440.26320000000004,241.08986000000004,279.89,6nM,4,16
6nM_209,29.0,12.246,110.03,0.4845690000000001,498.65260000000006,327.15600000000006,192.78,6nM,5,16
6nM_209,29.0,15.225,102.28,0.4911998000000001,447.46940000000006,236.58256,261.19,6nM,6,16
6nM_209,29.0,17.675,163.31,0.5552336,688.8086000000001,474.10220000000004,178.5,6nM,7,16
6nM_211,29.0,0.0,,0.2855628,48.50622,24.087340000000005,575.54,6nM,0,17
6nM_211,29.0,2.434,,0.38927180000000006,,,,6nM,1,17
6nM_211,29.0,4.898,,0.2795074,,,,6nM,2,17
6nM_211,29.0,7.348,62.712,0.2899742,142.09092,113.45792000000002,91.946,6nM,3,17
6nM_213,29.0,0.0,,0.22675966,42.223400000000005,29.161820000000006,115.52,6nM,0,18
6nM_213,29.0,2.449,98.635,0.18384578000000001,75.28424,50.72288,192.16,6nM,1,18
6nM_213,29.0,4.898,130.13,0.26430040000000005,208.02354000000003,157.97196000000002,337.39,6nM,2,18
6nM_213,29.0,7.378,157.8,0.30235900000000004,248.83036,196.67720000000003,159.57,6nM,3,18
6nM_213,29.0,9.843,91.679,0.4000948000000001,282.5488,213.80494000000004,192.53,6nM,4,18
6nM_213,29.0,12.308,109.02,0.5043792,407.98600000000005,307.34580000000005,276.52,6nM,5,18
6nM_213,29.0,15.21,90.549,0.587867,485.6102,397.9302,239.32,6nM,6,18
6nM_213,29.0,17.643,110.6,0.5095578000000001,541.3144000000001,447.11320000000006,302.65,6nM,7,18
6nM_216,30.0,0.0,,0.09875508,,,,6nM,0,19
6nM_216,30.0,2.449,,0.10861360000000002,56.4303,33.9349,127.12,6nM,1,19
6nM_216,30.0,4.867,276.74,0.18580214,166.51802000000004,103.72544,154.75,6nM,2,19
6nM_216,30.0,7.316,156.95,0.3104694,312.1408,136.92328,363.25,6nM,3,19
6nM_216,30.0,9.766,145.5,0.4587582,405.60220000000004,218.37252,252.93,6nM,4,19
6nM_216,30.0,12.746,88.585,0.5048998,465.5534,276.7126,214.69,6nM,5,19
6nM_216,30.0,14.711,129.08,0.5629878,557.5352,312.6614,243.59,6nM,6,19
6nM_216,30.0,17.144,121.38,0.6581754000000001,607.4032000000001,341.89720000000005,249.07,6nM,7,19
6nM_218,30.0,0.0,,0.14607488000000002,9.748372e-11,7.003166e-11,6.5823,6nM,0,20
6nM_218,30.0,2.449,155.27,0.04981046000000001,39.225840000000005,22.38854,234.08,6nM,1,20
6nM_218,30.0,5.397,70.671,0.14515972,77.48994,49.47892,646.9,6nM,2,20
6nM_218,30.0,7.815,73.815,0.1793056,119.18178,93.49976000000001,225.17,6nM,3,20
6nM_218,30.0,10.273,123.05,0.15529498,148.6176,118.42828000000002,154.8,6nM,4,20
6nM_218,30.0,12.729,134.33,0.2055685,214.31458,176.68890000000002,188.85,6nM,5,20
6nM_218,30.0,15.21,148.13,0.2133364,256.59004000000004,209.85112,228.89,6nM,6,20
6nM_218,30.0,17.659,94.086,0.277836,280.4664,223.64702000000003,240.79,6nM,7,20
6nM_218,30.0,20.108,155.23,0.28378180000000003,373.84560000000005,287.17940000000004,307.15,6nM,8,20
6nM_218,30.0,22.542,94.429,0.43034440000000007,481.17140000000006,329.1288,364.09,6nM,9,20
6nM_218,30.0,25.006,107.45,0.5588504000000001,538.8484000000001,403.35540000000003,358.09,6nM,10,20
6nM_220,31.0,0.0,,0.37140700000000004,38.4422,23.126970000000004,4.8712,6nM,0,21
6nM_220,31.0,2.995,68.959,0.37140700000000004,89.32126,64.20916000000001,95.925,6nM,1,21
6nM_220,31.0,5.46,102.79,0.37779120000000005,224.40600000000003,164.12326000000002,459.14,6nM,2,21
6nM_220,31.0,7.878,123.14,0.45670320000000003,367.1052,254.71862000000002,380.81,6nM,3,21
6nM_220,31.0,10.327,132.99,0.45996380000000003,384.75079999999997,289.91940000000005,379.4,6nM,4,21
6nM_220,31.0,13.406,116.42,0.46473140000000007,506.1054000000001,382.4218,352.7,6nM,5,21
antiparallel_66,7.0,0.0,,0.105901,,,,antiparallel,0,0
antiparallel_66,7.0,2.465,,0.26900498,,,,antiparallel,1,0
antiparallel_66,7.0,4.93,,0.25637906,,,,antiparallel,2,0
antiparallel_66,7.0,7.379,,0.2226798,84.23308000000002,31.882640000000002,315.84,antiparallel,3,0
antiparallel_66,7.0,9.844,172.37,0.20990592,129.3143,64.39,249.36,antiparallel,4,0
antiparallel_66,7.0,12.277,104.03,0.26900498,164.47672,81.89312000000001,311.07,antiparallel,5,0
antiparallel_70,7.0,0.0,,0.14327734,26.045618,13.750142,181.16,antiparallel,0,1
antiparallel_70,7.0,6.053,122.23,0.000728155,44.4976,29.575560000000003,189.48,antiparallel,1,1
antiparallel_70,7.0,8.549,170.45,0.12573586,36.15156,18.587612000000004,153.93,antiparallel,2,1
antiparallel_70,7.0,10.998,196.58,0.12707846,80.95878,50.35024000000001,265.18,antiparallel,3,1
antiparallel_70,7.0,13.463,135.54,0.15322902000000002,112.86608000000001,69.61792000000001,346.13,antiparallel,4,1
antiparallel_70,7.0,15.897,141.17,0.22928594000000002,157.23216000000002,109.90962,277.24,antiparallel,5,1
antiparallel_70,7.0,18.361,108.32,0.23148342000000002,127.0127,85.01398,242.42,antiparallel,6,1
antiparallel_70,7.0,21.551,130.98,0.26649788,69.84534000000001,58.81136,46.406,antiparallel,7,1
antiparallel_70,7.0,23.26,,0.29756400000000005,,,,antiparallel,8,1
antiparallel_75,8.0,0.0,,0.1932933,57.89346000000001,37.532520000000005,304.43,antiparallel,0,2
antiparallel_75,8.0,2.465,123.82,0.1932933,36.154300000000006,33.156740000000006,5.245,antiparallel,1,2
antiparallel_75,8.0,4.899,46.618,0.2729999,29.011120000000002,7.665424000000001,212.95,antiparallel,2,2
antiparallel_75,8.0,7.857,,0.2847134,,,,antiparallel,3,2
antiparallel_75,8.0,9.797,197.0,0.4007798000000001,176.38202000000004,115.0252,312.51,antiparallel,4,2
antiparallel_75,8.0,12.307,87.809,0.39771100000000004,94.62042000000001,58.4305,151.8,antiparallel,5,2
antiparallel_75,8.0,14.742,75.382,0.40549260000000004,124.97688000000001,88.11566,118.45,antiparallel,6,2
antiparallel_75,8.0,17.176,69.745,0.4260426,95.22870000000002,57.37012,1000.0,antiparallel,7,2
antiparallel_79,8.0,0.0,,0.13289,24.900298000000003,24.547112000000002,5.3722,antiparallel,0,3
antiparallel_79,8.0,3.118,68.493,0.13289,36.310480000000005,35.27476000000001,5.3005,antiparallel,1,3
antiparallel_79,8.0,6.068,114.11,0.1972389,85.9812,64.92978000000001,89.843,antiparallel,2,3
antiparallel_79,8.0,7.894,187.34,0.26252214,98.19064,76.81864000000002,64.637,antiparallel,3,3
antiparallel_79,8.0,10.343,117.68,0.34639080000000005,170.45266,103.29800000000002,335.31,antiparallel,4,3
antiparallel_79,8.0,12.808,97.18,0.39606700000000006,122.08892000000002,77.17758,159.41,antiparallel,5,3
antiparallel_79,8.0,15.226,87.292,0.4278784,138.23574000000002,84.43584,235.86,antiparallel,6,3
antiparallel_82,9.0,0.0,,0.25323902000000004,,,,antiparallel,0,4
antiparallel_82,9.0,2.449,,0.04280428000000001,59.08810000000001,41.65348,84.536,antiparallel,1,4
antiparallel_82,9.0,4.883,186.13,0.25947526000000004,71.68388,59.504580000000004,50.099,antiparallel,2,4
antiparallel_82,9.0,8.346,113.45,0.25460628,53.95060000000001,37.1955,81.899,antiparallel,3,4
antiparallel_82,9.0,10.811,176.9,0.24512314000000002,90.02818,36.515980000000006,323.43,antiparallel,4,4
antiparallel_82,9.0,13.198,125.57,0.23003396,121.23952,50.36942,301.71,antiparallel,5,4
antiparallel_82,9.0,15.647,127.99,0.24923040000000002,117.20076000000002,58.00580000000001,203.6,antiparallel,6,4
antiparallel_82,9.0,18.081,128.43,0.2768222,111.26866000000001,84.46050000000001,76.823,antiparallel,7,4
antiparallel_82,9.0,20.53,52.498,0.26324824,90.29944000000002,61.43080000000001,103.99,antiparallel,8,4
antiparallel_82,9.0,22.995,80.492,0.25526936,92.24758000000001,52.1285,154.62,antiparallel,9,4
antiparallel_82,9.0,25.413,113.83,0.24103506000000002,85.64418,37.60376,243.24,antiparallel,10,4
antiparallel_82,9.0,,,0.22100292,,,,antiparallel,11,4
antiparallel_82,9.0,27.862,160.71,0.00778708,76.19118,34.644560000000006,271.93,antiparallel,12,4
antiparallel_82,9.0,33.993,128.66,0.19274530000000004,19.904182000000002,7.983538,202.15,antiparallel,13,4
antiparallel_82,9.0,36.411,110.25,0.21957812000000002,56.63306000000001,20.654942000000002,245.78,antiparallel,14,4
antiparallel_82,9.0,38.891,71.012,0.22014804000000002,61.260920000000006,14.668590000000002,468.52,antiparallel,15,4
antiparallel_82,9.0,41.387,145.22,0.23784844,161.27640000000002,61.35408,417.4,antiparallel,16,4
antiparallel_82,9.0,43.821,79.314,0.25663114,182.5114,48.45416000000001,986.66,antiparallel,17,4
antiparallel_82,9.0,46.873,66.052,0.25717914000000003,168.55110000000002,47.09512,848.53,antiparallel,18,4
antiparallel_82,9.0,48.688,159.33,0.26054934,230.20384000000004,84.06320000000001,470.13,antiparallel,19,4
antiparallel_82,9.0,51.137,109.09,0.24738364000000004,197.05532000000002,77.13374,370.4,antiparallel,20,4
antiparallel_82,9.0,53.602,114.21,0.25361166,143.27186,60.38412,259.84,antiparallel,21,4
antiparallel_82,9.0,56.036,85.958,0.2707257,140.90176,61.46094000000001,269.68,antiparallel,22,4
antiparallel_82,9.0,59.015,109.25,0.292084,146.41738,96.11372000000001,111.4,antiparallel,23,4
antiparallel_84,9.0,0.0,,0.051109220000000004,8.276992,7.428414000000001,4.9939,antiparallel,0,5
antiparallel_84,9.0,2.69,54.475,0.11193996000000002,25.902864,15.358796000000002,168.83,antiparallel,1,5
antiparallel_84,9.0,4.914,159.09,0.26538544000000003,27.048458000000004,8.953498000000002,395.01,antiparallel,2,5
antiparallel_84,9.0,7.363,160.34,0.2764934,101.04024,73.61832,126.55,antiparallel,3,5
antiparallel_84,9.0,9.812,90.414,0.29739960000000004,103.91998000000001,72.87578,145.93,antiparallel,4,5
antiparallel_84,9.0,12.231,48.417,0.31175720000000007,103.99944000000002,59.394980000000004,316.74,antiparallel,5,5
antiparallel_84,9.0,14.68,73.172,0.309072,104.8735,68.49452000000001,187.71,antiparallel,6,5
antiparallel_84,9.0,17.082,45.877,0.30657860000000003,132.42694000000003,89.29112,278.2,antiparallel,7,5
antiparallel_84,9.0,20.2,66.138,0.27273686,179.2645,111.70432000000001,428.45,antiparallel,8,5
antiparallel_84,9.0,23.15,203.5,0.292084,135.61356,94.2834,186.12,antiparallel,9,5
antiparallel_86,9.0,0.0,,0.21549552,19.124926000000002,6.7820480000000005,89.476,antiparallel,0,6
antiparallel_86,9.0,2.434,161.33,0.22073714,61.80892000000001,32.2224,319.93,antiparallel,1,6
antiparallel_86,9.0,4.883,170.53,0.22803376000000003,91.12144,62.345960000000005,156.29,antiparallel,2,6
antiparallel_86,9.0,7.316,110.29,0.25848064000000004,79.66276,50.01596000000001,181.76,antiparallel,3,6
antiparallel_86,9.0,9.959,189.59,0.23580440000000003,39.888920000000006,15.463190000000003,239.13,antiparallel,4,6
antiparallel_86,9.0,12.23,171.08,0.2786854,92.62296,80.50394,46.188,antiparallel,5,6
antiparallel_86,9.0,14.68,49.145,0.25274582,68.28354,54.986320000000006,70.724,antiparallel,6,6
antiparallel_86,9.0,17.113,75.114,0.2234607,86.30452000000001,56.98926,252.65,antiparallel,7,6
antiparallel_86,9.0,20.171,45.495,0.20057622000000003,128.51148,88.88286000000001,772.57,antiparallel,8,6
antiparallel_86,9.0,22.605,,0.18884902,,,,antiparallel,9,6
antiparallel_86,9.0,25.069,210.52,0.20322032,127.82100000000001,85.06878,339.13,antiparallel,10,6
antiparallel_86,9.0,27.487,144.27,0.21068134000000002,115.30194000000002,82.4603,177.89,antiparallel,11,6
antiparallel_86,9.0,29.937,64.672,0.23063402000000002,78.35578000000001,42.52754000000001,298.26,antiparallel,12,6
antiparallel_124,14.0,0.0,,0.21789028,,,,antiparallel,0,7
antiparallel_124,14.0,2.434,,0.21789028,63.62554000000001,19.319192,558.06,antiparallel,1,7
antiparallel_124,14.0,4.883,184.6,0.22338398,93.31070000000001,59.014120000000005,119.07,antiparallel,2,7
antiparallel_124,14.0,7.348,184.77,0.25863682000000005,75.98020000000001,54.287620000000004,80.374,antiparallel,3,7
antiparallel_124,14.0,10.406,139.03,0.272493,51.358560000000004,17.109656,329.26,antiparallel,4,7
antiparallel_124,14.0,12.855,223.02,0.25651332000000004,87.23338000000001,36.40912,254.34,antiparallel,5,7
antiparallel_124,14.0,15.288,176.92,0.26245638,147.15992,91.82562,162.34,antiparallel,6,7
antiparallel_124,14.0,17.738,108.07,0.2763838,225.21978000000001,101.71154000000001,307.75,antiparallel,7,7
antiparallel_124,14.0,20.171,182.61,0.27827440000000003,141.40866000000003,88.56776,156.23,antiparallel,8,7
antiparallel_124,14.0,22.62,129.51,0.26045344000000004,135.18612000000002,91.11048000000001,117.16,antiparallel,9,7
antiparallel_124,14.0,25.07,123.02,0.25955472,139.05774,84.15910000000001,134.53,antiparallel,10,7
antiparallel_124,14.0,27.519,137.51,0.3104968,126.92228000000001,87.30462,103.19,antiparallel,11,7
antiparallel_124,14.0,30.447,83.768,0.31921000000000005,171.26918,106.65998,158.47,antiparallel,12,7
antiparallel_124,14.0,32.402,102.23,0.3504734,186.03778000000003,105.10092,192.39,antiparallel,13,7
antiparallel_124,14.0,35.366,83.872,0.3758458,314.6342,189.70116,236.59,antiparallel,14,7
antiparallel_124,14.0,37.846,77.302,0.3560630000000001,290.93320000000006,184.68148000000002,198.82,antiparallel,15,7
antiparallel_124,14.0,40.311,25.377,0.3369378,212.59934,109.72056,208.94,antiparallel,16,7
antiparallel_124,14.0,42.76,74.19,0.27884980000000004,153.68934000000002,59.99778,309.1,antiparallel,17,7
antiparallel_124,14.0,45.225,174.89,0.24897010000000003,104.81322000000002,40.686260000000004,305.49,antiparallel,18,7
antiparallel_128,14.0,0.0,,0.20520408,31.87168,24.777272,56.244,antiparallel,0,8
antiparallel_128,14.0,2.45,213.47,0.21277744,76.47340000000001,53.893060000000006,181.13,antiparallel,1,8
antiparallel_128,14.0,4.899,228.96,0.16628238,149.20396000000002,106.67094,381.81,antiparallel,2,8
antiparallel_128,14.0,7.379,220.14,0.18621862,167.37838000000002,136.40816,170.39,antiparallel,3,8
